trip_id,ground_truth,raw_prediction,final_prediction,correct_raw,correct_final
trip_000621,walk|rail|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|rail|bus|rail|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk,False,False
trip_000622,walk|bus|rail|bus|walk,walk|bus|bike|car|bike|car|bike|car|bike|car|bike|car|bus|car|bike|car|bike|car|bike|car|bike|bus|car|bus|car|bike|walk,walk|bus|rail|bike|car|bike|rail|walk,False,False
trip_000623,walk|car|walk,walk|car|bike|car|bus|car|bus|car|walk|bike|walk|car|bike|car|bike|car|bike|bus|car|bus|car|bus|car|bike|bus|walk|car|bus|walk|bus|car|bike|car|bus|walk|bike|walk|car|bike|walk|car|walk|bike|walk,walk|car|bike|car|bus|car|bus|car|walk|bike|walk|car|bike|car|bike|car|bike|bus|car|bus|rail|walk|car|rail|walk|bike|walk|car|bike|walk|car|walk|bike|walk,False,False
trip_000624,walk|bike|walk,walk|bus|car|bus|bike|car|bike|car|bus|bike|bus|bike|car|bus|car|bike|car|bike|car|bike|bus|bike|bus|car|bus|bike|car|bus|bike|walk|bike|car|bike|car|bike|car|bike|walk|bike|bus|walk,walk|bus|car|bus|bike|car|bike|rail|walk|bike|car|bike|car|rail|walk|bike|bus|rail|walk,False,False
trip_000625,walk|car|walk,walk|car|bike|bus|car|bus|car|bus|car|bike|car|bike|car|bike|bus|bike|bus|car|bus|car|bike|car|bus|car|bike|walk|bike|walk|bike|bus|bike|car|walk,walk|car|bike|bus|car|bus|car|bus|car|bike|car|bike|car|rail|walk|bike|walk|bike|bus|bike|car|walk,False,False
trip_000626,walk|bus|rail|bus|walk,walk|car|bike|bus|bike|bus|bike|car|bike|bus|car|bus|bike|car|bike|bus|car|bus|car|bus|car|bus|car|bus|car|bike|car|bus|bike|bus|car|bike|car|bike|car|bike|walk|bike|walk,walk|car|rail|car|rail|walk|bike|walk,False,False
trip_000627,walk|car|walk,walk|bus|car|bus|car|bus|car|bus|car|bike|car|walk|car|walk|bike|walk,walk|rail|walk|rail|walk|rail|walk|bike|walk|rail|walk|rail|walk,False,False
trip_000628,walk|bike|walk,walk|bike|walk|bike|walk,walk|rail|bike|rail|walk|bike|rail|walk,False,False
trip_000629,walk|bike|walk,walk|car|bike|car|bike|bus|bike|bus|bike|car|bike|walk|bike|walk|bike|car|bike|walk|bike|car|bike|bus|car|bike|car|bike|bus|bike|bus|bike|car|bike|walk|bike|car|bike|walk|bike|walk|bike|walk|bus|walk|bike|car|bike|walk,walk|rail|car|bike|car|bike|bus|bike|bus|bike|car|bike|rail|walk|rail|walk|bike|car|bike|walk|bike|car|bike|bus|car|bike|car|bike|rail|walk|bike|rail|walk|bike|rail|walk|bike|walk|rail|walk|bike|rail|walk,False,False
trip_000630,walk|bike|rail|walk,walk|bike|bus|car|bike|car|bike|car|bike|car|bike|car|bike|bus|bike|bus|bike|car|bus|car|bike|bus|bike|car|bike|bus|bike|car|bike|car|bike|walk|bike|bus|car|bike|bus|car|bus|car|bus|car|bus|bike|car|bus|bike|car|walk,walk|bike|bus|rail|car|bike|car|rail|bike|bus|bike|bus|rail|bike|car|rail|walk|rail|walk|rail|walk,False,False
trip_000631,walk|bus|rail|walk,walk|bus|car|bus|car|bus|bike|car|bike|bus|car|bus|car|bus|car|bus|car|bus|car|bike|car|bike|bus|bike|car|bus|bike|car|bus|bike|car|bus|car|bus|walk,walk|rail|car|bus|bike|car|bike|bus|rail|walk|rail|walk,False,False
trip_000632,walk|bus|walk,walk|bus|car|bus|car|bus|bike|bus|bike|bus|car|bike|car|bike|bus|car|bike|bus|car|bike|bus|bike|car|bus|car|bus|car|bus|car|bus|car|bus|bike|car|bike|bus|car|bus|car|walk|bike|car|bike|car|bike|bus|bike|car|walk|bike|walk,walk|rail|walk|rail|walk|rail|walk|bike|car|bike|car|bike|bus|bike|car|walk|bike|walk,False,False
trip_000633,walk|bus|rail|walk,walk|bus|car|bus|car|bike|bus|car|bus|car|bike|bus|car|bus|walk|bike|walk,walk|rail|walk|bike|walk|rail|walk|rail|walk,False,False
trip_000634,walk|bus|rail|walk,walk|car|bus|car|bus|bike|bus|car|bus|car|bike|bus|car|bus|car|bus|car|bike|car|bus|walk|bike|walk,walk|rail|bike|rail|car|rail|walk|bike|walk,False,False
trip_000635,walk|bus|rail|walk,walk|bus|car|bus|car|bus|bike|bus|car|bike|car|bike|car|bike|walk|car|bike|bus|car|bus|car|bike|bus|car|bus|car|bike|car|bike|bus|bike|car|bike|car|bus|car|bus|walk,walk|rail|car|bike|car|rail|bike|rail|bus|rail|car|rail|walk|rail|walk,False,False
trip_000636,walk|rail|walk,walk|car|bus|walk|bike|walk,walk|rail|walk|rail|car|rail|walk|bike|walk|rail|walk,False,False
trip_000637,walk|bus|rail|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|rail|bus|rail|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk,False,False
trip_000638,walk|bike|rail|walk,walk|bike|car|bus|car|bike|car|bike|walk,walk|bike|rail|walk,False,True
trip_000639,walk|bus|walk,walk|bus|car|bus|car|bus|car|bike|car|bus|bike|car|bike|bus|bike|bus|bike|car|bus|car|bus|car|bus|bike|car|bus|bike|car|walk|bike|car|bike|bus|bike|walk|bike|walk,walk|rail|walk|rail|walk|bike|car|bike|bus|bike|walk|bike|walk,False,False
trip_000640,walk|rail|bus|walk,walk|bus|car|bus|car|bus|car|bus|bike|bus|bike|car|bus|car|bus|car|bus|bike|car|bus|bike|walk,walk|rail|car|bus|bike|rail|walk|rail|walk|rail|walk,False,False
trip_000641,walk|rail|walk,walk|bus|car|bus|car|bus|bike|walk|bike|walk,walk|rail|bike|walk|bike|walk,False,False
trip_000642,walk|bus|rail|walk,walk|bus|bike|bus|car|bus|bike|car|bike|bus|car|bus|car|bike|car|bike|walk,walk|rail|bike|walk,False,False
trip_000643,walk|bike|rail|walk,walk|bike|walk|bike|walk|bike|car|bus|car|bike|walk,walk|rail|walk|bike|walk|bike|rail|walk,False,False
trip_000644,walk|bus|rail|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|bus|car|bus|car|bus|rail|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|rail|walk|car|bus|car|rail|car|bus|rail|bus|rail|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|rail|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|rail|walk|rail|walk|car|rail,False,False
trip_000645,walk|rail|walk,walk|bus|bike|car|bus|rail|car|bike|walk,walk|rail|walk,False,True
trip_000646,walk|bus|rail|bus|walk,walk|bus|car|bus|bike|car|bus|car|bus|bike|bus|bike|bus|car|bike|bus|car|bike|car|bike|car|bike|car|bike|bus|car|bike|bus|car|bus|walk|car|bus|car|bus|car|bus|car|bus|bike|bus|car|bus|bike|car|bus|bike|car|bike|car|bike|walk|bike|bus|walk|bike|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|bike|bus|car|bike|car|bus|car|bus|car|bus|bike|car|walk|bus|car|bike|bus|bike|car|walk|bike|walk,walk|rail|walk|bike|bus|rail|walk|bus|car|bike|bus|rail|walk|bike|walk,False,False
trip_000647,walk|bus|rail|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|rail|car|rail|walk|rail|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|car|walk,False,False
trip_000648,walk|rail|walk,walk|car|bus|car|bus|car|bus|car|walk,walk|rail|walk|car|bus|rail|walk|rail|walk,False,False
trip_000649,walk|bus|walk,walk|bike|walk,walk|rail|bike|rail|bike|rail|bike|walk,False,False
trip_000650,walk|bike|rail|walk,walk|car|bus|bike|car|bike|walk|car|bike|bus|bike|car|bus|bike|car|bus|bike|bus|bike|car|walk|bus|car|bus|car|walk,walk|rail|walk|rail|walk|car|bike|bus|bike|rail|bike|rail|walk|rail|walk,False,False
trip_000651,walk|bike|rail|walk,car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|rail|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|rail|car|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|bus|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|rail,False,False
trip_000652,walk|car|walk,walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk,walk|car|walk|car|walk|rail|car|bus|rail|walk|car|walk|rail|walk|rail|walk|rail|walk|rail|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk,False,False
trip_000653,walk|car|walk,walk|bike|car|bus|walk|bus|car|bus|car|bus|bike|car|bike|bus|bike|car|bike|walk|car|walk|bus|car|bus|car|bike|bus|car|bus|car|bus|car|bike|car|bike|car|bike|bus|bike|walk|bike|car|bike|car|walk|bike|walk,walk|rail|walk|bus|car|bus|car|bus|bike|car|bike|bus|bike|car|bike|walk|car|walk|bus|car|bus|car|bike|bus|car|bus|car|bus|car|bike|car|bike|car|bike|bus|bike|walk|bike|car|rail|walk|rail|walk|bike|walk,False,False
trip_000654,walk|bike|walk,walk|bike|walk|bike|walk,walk|bike|rail|bike|rail|walk|bike|rail|walk,False,False
trip_000655,walk|rail|bus|walk,walk|bike|walk|bike|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|bike|bus|car|bus|car|bus|car|bus|bike|bus|bike|car|bike|bus|walk,walk|bike|walk|bike|walk|car|bus|car|bus|car|bus|car|bus|rail|car|rail|walk|rail|walk,False,False
trip_000656,walk|bike|walk,walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|walk|bus|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|rail|bus|rail|car|walk|car|bus|rail|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|walk|rail|walk|car|walk|rail|walk|car|walk|car|walk,False,False
trip_000657,walk|bike|walk,walk|bike|walk,walk|rail|bike|rail|bike|rail|walk,True,False
trip_000658,walk|bus|rail|bus|walk,walk|car|walk|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|rail|bus|car|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,False,False
trip_000659,walk|rail|walk,walk|car|bus|car|bus|car|walk|bike|walk,walk|rail|walk|rail|walk|bike|walk,False,False
trip_000660,walk|bike|rail|walk,walk|car|bike|car|bike|car|bus|bike|walk|car|walk|bike|walk|bike|car|bike|car|bike|car|bike|car|bike|walk|bike|walk|bike|car|bike|walk|bike|walk|bike|walk|car|bus|car|bus|walk,walk|rail|walk|rail|walk|rail|walk|car|walk|bike|walk|rail|bike|car|bike|car|bike|car|bike|car|bike|walk|rail|bike|rail|bike|walk|rail|walk|rail|walk|rail|walk|rail|walk,False,False
trip_000661,walk|bike|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|bus|car|bus|car|bus|walk|bus|car|bus|car|bus|car|bus|car|walk|car|bus|car|walk|car|bus|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|rail|walk|car|bus|car|rail|car|bus|car|bus|car|bus|car|rail|walk|car|bus|car|bus|car|bus|walk|rail|bus|car|bus|car|walk|car|bus|car|walk|car|bus|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk,False,False
trip_000662,walk|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk|rail|walk|rail|car|walk|rail,False,False
trip_000663,walk|bus|rail|bus|walk,walk|car|bike|bus|bike|car|bike|car|bike|bus|bike|car|bike|car|bike|car|bus|car|bus|car|bus|car|rail|car|bus|car|bus|car|bike|car|bus|bike|car|bus|car|bike|walk,walk|rail|bike|rail|walk,False,False
trip_000664,walk|bus|walk,walk|bike|walk|car|bus|car|bus|car|bus|bike|car|bike|car|bike|bus|car|bus|car|bus|car|bike|bus|bike|walk,walk|bike|walk|rail|bike|rail|bike|rail|walk|rail|walk|rail|walk,False,False
trip_000665,walk|bike|walk,walk|car|bike|bus|bike|car|bike|car|bus|bike|bus|bike|car|bus|bike|bus|car|bike|bus|car|bike|car|bike|car|bike|car|bike|car|bike|walk|bike|walk|bike|walk|bike|car|walk|bike|walk,walk|rail|walk|rail|walk|rail|walk|bike|walk|rail|walk|rail|car|walk|bike|walk,False,False
trip_000666,walk|rail|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|rail|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,False,False
trip_000667,walk|rail|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|rail|car|bus|rail|walk|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|rail,False,False
trip_000668,walk|bike|rail|walk,walk|bike|walk|bike|car|bike|car|bus|car|bus|walk,walk|rail|bike|rail|bike|walk|rail|bike|car|rail|walk,False,False
trip_000669,walk|bus|rail|bus|walk,walk|bus|car|bus|car|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|car|bus|rail|car|rail|car|bike|bus|bike|bus|car|bus|car|bus|bike|bus|bike|car|bike|car|bus|bike|bus|car|bus|car|bike|car|bike|car|bus|car|bike|walk,walk|rail|walk|bike|car|bus|rail|bus|rail|bus|car|rail|bike|bus|bike|bus|rail|walk,False,False
trip_000670,walk|bike|walk,walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|bus|car|bike|car|bike|car|bike|bus|bike|bus|bike|bus|car|bike|bus|bike|car|walk|bike|walk|bike|car|bike|walk,walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|bus|car|bike|car|bike|car|bike|bus|bike|rail|bus|rail|bike|car|walk|bike|walk|bike|car|bike|walk|rail|walk,False,False
trip_000671,walk|car|walk,walk|car|bus|car|bus|car|bus|car|bus|walk|car|bus|walk|car|bus|car|bike|car|bike|bus|car|walk|bike|walk,walk|rail|walk|car|bus|car|rail|bike|bus|car|walk|bike|walk|rail|walk,False,False
trip_000672,walk|bus|walk,walk|bus|car|bus|car|bus|bike|car|walk|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|walk,walk|bus|car|bus|car|bus|bike|rail|walk|rail|car|rail|walk,False,False
trip_000673,walk|bike|rail|walk,walk|car|bike|bus|bike|bus|car|bus|bike|car|bike|walk|bus|car|bus|car|bus|car|walk,walk|rail|bike|bus|bike|bus|car|bus|bike|rail|walk|rail|walk|rail|walk,False,False
trip_000674,walk|bike|rail|walk,walk|bike|walk|bike|bus|bike|bus|car|bike|car|bike|walk|bike|car|bike|walk|bike|walk|bike|car|bike|car|bike|bus|bike|car|bike|walk|bike|car|walk|bike|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|bike|walk|bike|walk,walk|rail|walk|rail|walk|bike|rail|walk|bike|car|bike|walk|bike|walk|bike|rail|bike|rail|bike|rail|walk|bike|car|walk|rail|car|rail|walk|bike|walk|rail|walk|rail|walk,False,False
trip_000675,walk|rail|bus|walk,walk|bike|car|bike|car|bike|bus|bike|bus|bike|walk,walk|rail|car|bike|rail|walk,False,False
trip_000676,walk|bus|rail|bus|walk,walk|car|bus|car|bus|car|bus|car|bus|bike|car|bus|car|bus|car|bus|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|bus|walk,walk|car|bus|rail|bus|rail|car|bus|bike|car|bus|rail|bike|car|rail|walk|rail|walk,False,False
trip_000677,walk|rail|walk,walk|bus|car|bus|car|bus|car|bus|walk,walk|rail|walk|rail|walk|rail|walk|rail|walk,False,False
trip_000678,walk|bike|rail|walk,walk|car|bus|bike|car|bike|car|bike|bus|bike|bus|bike|car|bike|bus|car|bike|bus|car|bike|car|bike|car|bike|car|bike|car|bike|walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk,walk|rail|bike|rail|bike|car|bike|walk|bike|rail|walk|bike|rail|walk|rail|walk,False,False
trip_000679,walk|rail|walk,walk|car|bus|car|bus|car|bus|car|bus|walk,walk|rail|walk,False,True
trip_000680,walk|bus|walk,walk|bike|walk|car|bus|bike|car|bus|car|bus|car|bike|bus|walk,walk|bike|walk|rail|walk,False,False
trip_000681,walk|rail|walk,walk|bus|car|bus|car|bus|car|walk,walk|bus|car|bus|car|rail|walk|rail|walk,False,False
trip_000682,walk|rail|bus|walk,walk|bike|walk|car|bus|car|bus|car|bus|car|bus|car|bike|bus|car|bus|car|bike|car|bike|bus|bike|car|bus|bike|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|car|bus|bike|bus|car|bike|car|bike|bus|bike|car|bike|walk|bike|bus|car|bike|walk,walk|bike|walk|rail|walk|bike|bus|car|rail|walk,False,False
trip_000683,walk|bike|rail|walk,walk|bike|walk|bike|walk|bike|walk|bike|car|bus|car|rail|car|bike|bus|walk,walk|rail|walk|bike|rail|walk|rail|walk|rail|walk|rail|bike|rail|bike|rail|walk,False,False
trip_000684,walk|bus|rail|bus|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|rail|car|bus|rail|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|rail|walk|rail|walk|rail,False,False
